Price,Net_Area_(m²),Gross_Area_(m²),Room_Count,Bathroom_Count,Area_ratio,NetArea_per_Room,Area_Loss,Is_Studio,Living_Room_Count,Total_Rooms,County_Arnavutköy,County_Ataşehir,County_Avcılar,County_Bahçelievler,County_Bakırköy,County_Bağcılar,County_Başakşehir,County_Beykoz,County_Beylikdüzü,County_Beyoğlu,County_Beşiktaş,County_Büyükçekmece,County_Esenler,County_Esenyurt,County_Eyüpsultan,County_Fatih,County_Gaziosmanpaşa,County_Güngören,County_Kadıköy,County_Kartal,County_Kağıthane,County_Küçükçekmece,County_Maltepe,County_Pendik,County_Sancaktepe,County_Sarıyer,County_Sultanbeyli,County_Sultangazi,County_Tuzla,County_Zeytinburnu,County_Çekmeköy,County_Ümraniye,County_Üsküdar,County_Şişli
32000,65.0,75,2,1,0.8666666666666667,32.5,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17500,52.0,61,2,1,0.8524590163934426,26.0,9.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42500,42.0,47,1,1,0.8936170212765957,42.0,5.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
80000,120.0,140,2,2,0.8571428571428571,60.0,20.0,0,1,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57500,70.0,90,1,1,0.7777777777777778,70.0,20.0,0,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25000,60.0,70,1,1,0.8571428571428571,60.0,10.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50000,80.0,90,2,1,0.8888888888888888,40.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105000,70.0,80,2,2,0.875,35.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32000,140.0,150,2,2,0.9333333333333333,70.0,10.0,0,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32000,140.0,150,2,2,0.9333333333333333,70.0,10.0,0,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65000,330.0,360,5,4,0.9166666666666666,66.0,30.0,0,2,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14000,60.0,70,2,1,0.8571428571428571,30.0,10.0,0,1,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80000,100.0,109,2,2,0.9174311926605505,50.0,9.0,0,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75000,80.0,110,2,2,0.7272727272727273,40.0,30.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22500,35.0,50,1,1,0.7,35.0,15.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35000,45.0,70,1,1,0.6428571428571429,45.0,25.0,0,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45000,90.0,100,2,2,0.9,45.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
95000,275.0,300,3,2,0.9166666666666666,91.66666666666667,25.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32000,55.0,70,2,1,0.7857142857142857,27.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16000,65.0,70,2,1,0.9285714285714286,32.5,5.0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48000,70.0,84,2,1,0.8333333333333334,35.0,14.0,0,1,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70000,85.0,110,1,2,0.7727272727272727,85.0,25.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41000,120.0,138,3,2,0.8695652173913043,40.0,18.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21000,80.0,85,2,1,0.9411764705882353,40.0,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40000,115.0,120,3,1,0.9583333333333334,38.333333333333336,5.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
110000,115.0,136,2,2,0.8455882352941176,57.5,21.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
110000,120.0,160,3,3,0.75,40.0,40.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21000,85.0,90,2,1,0.9444444444444444,42.5,5.0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,55.0,70,1,1,0.7857142857142857,55.0,15.0,0,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90000,75.0,85,1,1,0.8823529411764706,75.0,10.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15000,80.0,90,2,1,0.8888888888888888,40.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70000,85.0,100,2,2,0.85,42.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29000,80.0,90,2,1,0.8888888888888888,40.0,10.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15000,70.0,80,1,1,0.875,70.0,10.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12000,90.0,100,2,1,0.9,45.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85000,160.0,180,3,2,0.8888888888888888,53.333333333333336,20.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65000,135.0,145,3,1,0.9310344827586207,45.0,10.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9000,50.0,60,1,1,0.8333333333333334,50.0,10.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13000,85.0,90,1,2,0.9444444444444444,85.0,5.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12000,90.0,95,2,2,0.9473684210526315,45.0,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10000,95.0,100,2,1,0.95,47.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12000,100.0,110,2,2,0.9090909090909091,50.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11000,95.0,100,2,1,0.95,47.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27000,90.0,105,3,1,0.8571428571428571,30.0,15.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12000,95.0,100,2,1,0.95,47.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22500,50.0,60,1,1,0.8333333333333334,50.0,10.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23000,80.0,85,2,1,0.9411764705882353,40.0,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24000,120.0,130,3,1,0.9230769230769231,40.0,10.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
29500,80.0,100,2,1,0.8,40.0,20.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110000,120.0,140,3,2,0.8571428571428571,40.0,20.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50000,75.0,90,2,1,0.8333333333333334,37.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55000,75.0,80,1,1,0.9375,75.0,5.0,0,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,102.0,180,2,2,0.5666666666666667,51.0,78.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17000,75.0,85,2,1,0.8823529411764706,37.5,10.0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26000,120.0,130,2,2,0.9230769230769231,60.0,10.0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95000,120.0,145,3,2,0.8275862068965517,40.0,25.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65000,110.0,125,3,2,0.88,36.666666666666664,15.0,0,1,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,130.0,140,3,2,0.9285714285714286,43.333333333333336,10.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23000,90.0,100,2,1,0.9,45.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29000,75.0,90,2,1,0.8333333333333334,37.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29000,75.0,90,2,1,0.8333333333333334,37.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25000,120.0,140,4,2,0.8571428571428571,30.0,20.0,0,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10000,90.0,100,2,1,0.9,45.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33000,250.0,300,3,2,0.8333333333333334,83.33333333333333,50.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41000,70.0,80,1,1,0.875,70.0,10.0,0,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14000,85.0,90,2,1,0.9444444444444444,42.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17000,115.0,120,3,1,0.9583333333333334,38.333333333333336,5.0,0,1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15000,100.0,110,2,1,0.9090909090909091,50.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32500,85.0,127,2,2,0.6692913385826772,42.5,42.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24000,60.0,70,2,1,0.8571428571428571,30.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31000,75.0,80,2,1,0.9375,37.5,5.0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24000,65.0,80,2,1,0.8125,32.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15000,90.0,95,2,1,0.9473684210526315,45.0,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500,60.0,80,1,1,0.75,60.0,20.0,0,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9000,65.0,70,1,1,0.9285714285714286,65.0,5.0,0,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,105.0,110,3,2,0.9545454545454546,35.0,5.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75000,100.0,120,3,1,0.8333333333333334,33.333333333333336,20.0,0,1,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26000,105.0,110,3,2,0.9545454545454546,35.0,5.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16000,70.0,80,2,1,0.875,35.0,10.0,0,1,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30000,55.0,60,1,1,0.9166666666666666,55.0,5.0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70000,175.0,201,3,2,0.8706467661691543,58.333333333333336,26.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20000,120.0,130,3,1,0.9230769230769231,40.0,10.0,0,1,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30000,56.0,75,2,1,0.7466666666666667,28.0,19.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
90000,175.0,210,4,3,0.8333333333333334,43.75,35.0,0,1,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,120.0,168,3,2,0.7142857142857143,40.0,48.0,0,1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22000,80.0,95,2,1,0.8421052631578947,40.0,15.0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46000,50.0,74,1,1,0.6756756756756757,50.0,24.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
70000,150.0,165,3,2,0.9090909090909091,50.0,15.0,0,1,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26000,75.0,80,2,1,0.9375,37.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55000,120.0,140,2,1,0.8571428571428571,60.0,20.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
70000,130.0,155,3,2,0.8387096774193549,43.333333333333336,25.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
85000,95.0,130,2,2,0.7307692307692307,47.5,35.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
85000,85.0,100,2,2,0.85,42.5,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32000,85.0,90,2,1,0.9444444444444444,42.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21000,54.0,96,1,1,0.5625,54.0,42.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18000,75.0,80,2,1,0.9375,37.5,5.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100000,150.0,250,4,2,0.6,37.5,100.0,0,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15000,70.0,80,2,1,0.875,35.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16000,110.0,115,3,1,0.9565217391304348,36.666666666666664,5.0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27000,75.0,80,2,1,0.9375,37.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,55.0,64,1,1,0.859375,55.0,9.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15000,90.0,100,2,1,0.9,45.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65000,85.0,115,2,1,0.7391304347826086,42.5,30.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34000,70.0,90,2,1,0.7777777777777778,35.0,20.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20000,90.0,100,3,1,0.9,30.0,10.0,0,1,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50000,85.0,90,2,1,0.9444444444444444,42.5,5.0,0,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26000,30.0,43,1,1,0.6976744186046512,30.0,13.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36000,85.0,95,3,1,0.8947368421052632,28.333333333333332,10.0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30000,60.0,75,2,1,0.8,30.0,15.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
50000,85.0,90,2,1,0.9444444444444444,42.5,5.0,0,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25000,75.0,80,2,1,0.9375,37.5,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75000,70.0,80,2,1,0.875,35.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32000,35.0,48,1,1,0.7291666666666666,35.0,13.0,0,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47000,70.0,76,1,1,0.9210526315789473,70.0,6.0,0,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95000,280.0,300,6,3,0.9333333333333333,46.666666666666664,20.0,0,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32000,43.0,57,1,1,0.7543859649122807,43.0,14.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18000,45.0,48,1,1,0.9375,45.0,3.0,0,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43000,120.0,150,2,1,0.8,60.0,30.0,0,1,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17000,55.0,65,1,1,0.8461538461538461,55.0,10.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14000,75.0,78,2,1,0.9615384615384616,37.5,3.0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29500,95.0,115,2,2,0.8260869565217391,47.5,20.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20000,90.0,95,2,1,0.9473684210526315,45.0,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55000,127.0,190,2,1,0.6684210526315789,63.5,63.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17250,80.0,90,2,1,0.8888888888888888,40.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
58000,100.0,120,3,1,0.8333333333333334,33.333333333333336,20.0,0,1,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33500,45.0,60,1,1,0.75,45.0,15.0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67000,75.0,85,2,1,0.8823529411764706,37.5,10.0,0,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32000,90.0,110,2,1,0.8181818181818182,45.0,20.0,0,1,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19000,100.0,105,2,1,0.9523809523809523,50.0,5.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22000,60.0,70,2,1,0.8571428571428571,30.0,10.0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55000,180.0,200,3,2,0.9,60.0,20.0,0,1,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
